traffic_id,traffic_date,partner_id,sessions,add_to_cart,checkout_started,conversions
12289,2025-12-30,PT00017,2716,1452,1051,219
12290,2025-12-31,PT00017,2451,1059,589,176
12291,2026-01-01,PT00017,2214,1119,775,254
12292,2026-01-02,PT00017,2211,1097,796,282
12293,2026-01-03,PT00017,1932,1068,707,234
12294,2026-01-04,PT00017,3306,1680,1196,316
12295,2026-01-05,PT00017,2627,1616,1185,371
12296,2026-01-06,PT00017,1831,938,518,175
12297,2026-01-07,PT00017,2411,1536,882,271
12298,2026-01-08,PT00017,1845,955,607,71
12299,2026-01-09,PT00017,2772,1681,1022,341
12300,2026-01-10,PT00017,1947,1239,737,194
12301,2026-01-11,PT00017,2283,1131,685,185
12302,2026-01-12,PT00017,2354,1332,945,186
12303,2026-01-13,PT00017,2207,1081,696,280
12304,2026-01-14,PT00017,2435,1336,777,211
12305,2026-01-15,PT00017,2036,1119,618,180
12306,2026-01-16,PT00017,2645,1458,1012,238
12307,2026-01-17,PT00017,2387,1393,967,298
12308,2026-01-18,PT00017,2253,1193,756,259
12309,2026-01-19,PT00017,1897,1043,615,188
12310,2026-01-20,PT00017,906,438,300,85
12311,2026-01-21,PT00017,2515,1275,723,207
12312,2026-01-22,PT00017,2540,1621,899,261
12313,2026-01-23,PT00017,1366,786,506,65
12314,2026-01-24,PT00017,2797,1481,951,294
12315,2026-01-25,PT00017,2282,1528,1111,290
12316,2026-01-26,PT00017,1558,821,496,119
12317,2026-01-27,PT00017,3028,1460,848,226
12318,2026-01-28,PT00017,1599,912,520,152
12319,2026-01-29,PT00017,2091,1054,653,91
12320,2026-01-30,PT00017,2241,1207,715,200
12321,2026-01-31,PT00017,1766,795,521,146
12322,2026-02-01,PT00017,1841,967,640,225
12323,2026-02-02,PT00017,1716,839,471,120
12324,2026-02-03,PT00017,2062,1161,667,191
12325,2026-02-04,PT00017,2173,1123,642,131
12326,2026-02-05,PT00017,1535,984,561,158
12327,2026-02-06,PT00017,2608,1382,830,242
12328,2026-02-07,PT00017,2196,1223,759,196
12329,2026-02-08,PT00017,2182,1062,788,249
12330,2026-02-09,PT00017,1426,758,567,155
12331,2026-02-10,PT00017,1753,929,587,186
12332,2026-02-11,PT00017,1726,1005,553,157
12333,2026-02-12,PT00017,2694,1461,1082,259
12334,2026-02-13,PT00017,2765,1378,1016,252
12335,2026-02-14,PT00017,2407,1483,1002,337
12336,2026-02-15,PT00017,1628,871,499,168
12337,2026-02-16,PT00017,2419,1458,857,254
12338,2026-02-17,PT00017,2865,1379,956,322
12339,2026-02-18,PT00017,2063,1108,636,190
12340,2026-02-19,PT00017,2134,1319,930,250
12341,2026-02-20,PT00017,2167,1236,911,284
12342,2026-02-21,PT00017,1455,770,525,168
12343,2026-02-22,PT00017,2580,1332,808,181
12344,2026-02-23,PT00017,1344,814,484,142
12345,2026-02-24,PT00017,2584,1579,904,232
12346,2026-02-25,PT00017,2175,1177,747,236
12347,2026-02-26,PT00017,2032,1247,754,167
12348,2026-02-27,PT00017,1638,933,513,89
12349,2026-02-28,PT00017,2229,1237,689,183
12350,2026-03-01,PT00017,1918,1082,796,213
12351,2026-03-02,PT00017,2495,1465,890,269
12352,2026-03-03,PT00017,2456,1395,858,208
12353,2026-03-04,PT00017,1796,860,633,203
12354,2026-03-05,PT00017,2157,1116,626,178
12355,2026-03-06,PT00017,1691,873,630,151
12356,2026-03-07,PT00017,2153,1166,649,194
12357,2026-03-08,PT00017,2037,1131,667,217
12358,2026-03-09,PT00017,2347,1400,997,259
12359,2026-03-10,PT00017,1723,931,640,191
12360,2026-03-11,PT00017,2446,1408,939,307
12361,2026-03-12,PT00017,2477,1293,834,232
12362,2026-03-13,PT00017,2294,1351,939,285
12363,2026-03-14,PT00017,2687,1618,1016,314
12364,2026-03-15,PT00017,2520,1415,869,200
12365,2026-03-16,PT00017,1382,790,521,115
12366,2026-03-17,PT00017,2233,1054,701,200
12367,2026-03-18,PT00017,2776,1480,994,207
12368,2026-03-19,PT00017,2343,1407,870,291
12369,2026-03-20,PT00017,2429,1131,787,209
12370,2026-03-21,PT00017,2173,1268,925,227
12371,2026-03-22,PT00017,2338,1477,908,284
12372,2026-03-23,PT00017,2499,1439,1000,339
12373,2026-03-24,PT00017,2153,1360,955,219
12374,2026-03-25,PT00017,2121,1112,698,147
12375,2026-03-26,PT00017,2070,1150,842,165
12376,2026-03-27,PT00017,2464,1325,964,323
12377,2026-03-28,PT00017,2754,1549,973,342
12378,2026-03-29,PT00017,1669,986,672,203
12379,2026-03-30,PT00017,2279,1166,682,247
12380,2026-03-31,PT00017,1639,969,649,172
12381,2026-04-01,PT00017,1577,871,547,150
12382,2026-04-02,PT00017,2440,1266,767,252
12383,2026-04-03,PT00017,2947,1570,1115,352
12384,2026-04-04,PT00017,2302,1319,879,223
12385,2026-04-05,PT00017,1441,914,528,146
12386,2026-04-06,PT00017,1890,891,570,104
12387,2026-04-07,PT00017,2314,1421,940,331
12388,2026-04-08,PT00017,1429,907,650,185
12389,2026-04-09,PT00017,1921,1030,741,205
12390,2026-04-10,PT00017,2336,1417,899,221
12391,2026-04-11,PT00017,2243,1182,656,175
12392,2026-04-12,PT00017,3017,1805,1067,304
12393,2026-04-13,PT00017,2609,1456,864,238
12394,2026-04-14,PT00017,2446,1396,865,324
12395,2026-04-15,PT00017,2854,1434,882,218
12396,2026-04-16,PT00017,2321,1391,960,369
12397,2026-04-17,PT00017,2642,1177,806,178
12398,2026-04-18,PT00017,1501,841,488,111
12399,2026-04-19,PT00017,1906,1012,670,171
12400,2026-04-20,PT00017,2519,1375,858,194
12401,2026-04-21,PT00017,1799,803,460,175
12402,2026-04-22,PT00017,2926,1654,966,315
12403,2026-04-23,PT00017,2180,1360,752,220
12404,2026-04-24,PT00017,2395,1340,970,95
12405,2026-04-25,PT00017,2493,1243,745,176
12406,2026-04-26,PT00017,1813,1048,615,184
12407,2026-04-27,PT00017,2020,1032,653,125
12408,2026-04-28,PT00017,2042,968,685,198
12409,2026-04-29,PT00017,2611,1400,982,272
12410,2026-04-30,PT00017,2272,1261,837,206
12411,2024-05-01,PT00018,2006,960,601,176
12412,2024-05-02,PT00018,2421,1143,703,223
12413,2024-05-03,PT00018,2091,1134,654,194
12414,2024-05-04,PT00018,2271,1293,870,229
12415,2024-05-05,PT00018,2219,1243,806,156
12416,2024-05-06,PT00018,2866,1458,827,243
12417,2024-05-07,PT00018,1407,649,448,172
12418,2024-05-08,PT00018,3241,1772,1204,331
12419,2024-05-09,PT00018,2284,1297,792,206
12420,2024-05-10,PT00018,2093,1262,825,211
12421,2024-05-11,PT00018,1922,912,646,190
12422,2024-05-12,PT00018,2250,1158,781,242
12423,2024-05-13,PT00018,1473,754,503,116
12424,2024-05-14,PT00018,1805,958,614,200
12425,2024-05-15,PT00018,3098,1562,1107,310
12426,2024-05-16,PT00018,2518,1536,1113,414
12427,2024-05-17,PT00018,1788,1005,691,134
12428,2024-05-18,PT00018,1820,770,544,164
12429,2024-05-19,PT00018,983,598,349,93
12430,2024-05-20,PT00018,1840,982,686,244
12431,2024-05-21,PT00018,1774,936,613,174
12432,2024-05-22,PT00018,2169,1124,753,216
12433,2024-05-23,PT00018,2565,1438,793,159
12434,2024-05-24,PT00018,2374,1193,707,223
12435,2024-05-25,PT00018,2378,1311,728,121
12436,2024-05-26,PT00018,2400,1421,1053,436
12437,2024-05-27,PT00018,2010,1052,621,107
12438,2024-05-28,PT00018,1898,1044,608,149
12439,2024-05-29,PT00018,1678,893,614,167
12440,2024-05-30,PT00018,2346,1334,904,156
12441,2024-05-31,PT00018,1868,1081,648,170
12442,2024-06-01,PT00018,2052,1088,640,183
12443,2024-06-02,PT00018,1772,1086,702,159
12444,2024-06-03,PT00018,1559,876,507,113
12445,2024-06-04,PT00018,2373,1284,734,216
12446,2024-06-05,PT00018,2137,1302,741,243
12447,2024-06-06,PT00018,1267,629,407,121
12448,2024-06-07,PT00018,2326,1362,857,214
12449,2024-06-08,PT00018,1699,958,572,220
12450,2024-06-09,PT00018,3197,1656,1139,356
12451,2024-06-10,PT00018,2572,1437,830,214
12452,2024-06-11,PT00018,2041,1174,714,148
12453,2024-06-12,PT00018,2630,1635,1106,300
12454,2024-06-13,PT00018,2222,1360,792,280
12455,2024-06-14,PT00018,1915,941,657,122
12456,2024-06-15,PT00018,2574,1416,961,290
12457,2024-06-16,PT00018,2278,1189,722,238
12458,2024-06-17,PT00018,2331,1215,767,193
12459,2024-06-18,PT00018,1822,993,634,131
12460,2024-06-19,PT00018,2543,1405,928,241
12461,2024-06-20,PT00018,2564,1478,1059,176
12462,2024-06-21,PT00018,2630,1564,1103,352
12463,2024-06-22,PT00018,1817,965,610,164
12464,2024-06-23,PT00018,1889,1003,730,181
12465,2024-06-24,PT00018,1992,1162,831,298
12466,2024-06-25,PT00018,2567,1331,902,174
12467,2024-06-26,PT00018,2134,1187,793,206
12468,2024-06-27,PT00018,2679,1532,891,209
12469,2024-06-28,PT00018,1829,987,613,153
12470,2024-06-29,PT00018,1613,803,583,93
12471,2024-06-30,PT00018,1796,1043,648,163
12472,2024-07-01,PT00018,3166,1697,1165,430
12473,2024-07-02,PT00018,2430,1233,872,318
12474,2024-07-03,PT00018,2248,1248,837,243
12475,2024-07-04,PT00018,2521,1380,826,186
12476,2024-07-05,PT00018,1790,884,560,175
12477,2024-07-06,PT00018,1883,949,567,179
12478,2024-07-07,PT00018,2621,1503,1103,268
12479,2024-07-08,PT00018,2322,1166,653,162
12480,2024-07-09,PT00018,1871,995,550,169
12481,2024-07-10,PT00018,2476,1381,948,312
12482,2024-07-11,PT00018,1529,965,575,144
12483,2024-07-12,PT00018,1452,848,497,140
12484,2024-07-13,PT00018,1674,1040,617,187
12485,2024-07-14,PT00018,1672,883,659,131
12486,2024-07-15,PT00018,3046,1705,957,247
12487,2024-07-16,PT00018,1832,1012,742,183
12488,2024-07-17,PT00018,2084,1014,643,191
12489,2024-07-18,PT00018,1984,1069,676,146
12490,2024-07-19,PT00018,2297,1221,729,175
12491,2024-07-20,PT00018,2888,1671,1107,345
12492,2024-07-21,PT00018,2733,1454,1077,315
12493,2024-07-22,PT00018,2338,1206,737,232
12494,2024-07-23,PT00018,2116,1051,593,163
12495,2024-07-24,PT00018,2101,870,592,147
12496,2024-07-25,PT00018,1783,999,684,133
12497,2024-07-26,PT00018,2862,1683,1128,397
12498,2024-07-27,PT00018,1363,678,494,107
12499,2024-07-28,PT00018,1897,912,625,124
12500,2024-07-29,PT00018,2023,1134,747,184
12501,2024-07-30,PT00018,1884,1126,750,248
12502,2024-07-31,PT00018,2049,994,715,241
12503,2024-08-01,PT00018,2268,1414,905,306
12504,2024-08-02,PT00018,2583,1396,822,147
12505,2024-08-03,PT00018,2886,1758,1260,293
12506,2024-08-04,PT00018,1814,1123,697,165
12507,2024-08-05,PT00018,1996,1111,820,219
12508,2024-08-06,PT00018,1849,1018,718,179
12509,2024-08-07,PT00018,1553,893,561,127
12510,2024-08-08,PT00018,2194,1202,685,216
12511,2024-08-09,PT00018,928,519,307,38
12512,2024-08-10,PT00018,1866,1123,763,235
12513,2024-08-11,PT00018,2251,1188,837,208
12514,2024-08-12,PT00018,2707,1516,984,304
12515,2024-08-13,PT00018,2447,1401,1041,352
12516,2024-08-14,PT00018,2036,1119,784,229
12517,2024-08-15,PT00018,1788,951,705,219
12518,2024-08-16,PT00018,2228,1273,842,214
12519,2024-08-17,PT00018,1829,954,675,187
12520,2024-08-18,PT00018,2127,1201,878,266
12521,2024-08-19,PT00018,1226,732,484,110
12522,2024-08-20,PT00018,2117,1313,958,305
12523,2024-08-21,PT00018,2788,1675,1001,295
12524,2024-08-22,PT00018,2319,1232,903,298
12525,2024-08-23,PT00018,2193,1326,821,240
12526,2024-08-24,PT00018,2445,1329,994,222
12527,2024-08-25,PT00018,1281,677,401,130
12528,2024-08-26,PT00018,3241,1555,946,229
12529,2024-08-27,PT00018,2201,1220,709,211
12530,2024-08-28,PT00018,1876,901,647,194
12531,2024-08-29,PT00018,2272,1269,748,209
12532,2024-08-30,PT00018,2639,1435,873,335
12533,2024-08-31,PT00018,1643,926,633,176
12534,2024-09-01,PT00018,1929,862,481,154
12535,2024-09-02,PT00018,1936,1075,702,198
12536,2024-09-03,PT00018,1454,747,503,153
12537,2024-09-04,PT00018,2502,1272,781,155
12538,2024-09-05,PT00018,1462,756,473,126
12539,2024-09-06,PT00018,1510,848,467,134
12540,2024-09-07,PT00018,2343,1290,791,209
12541,2024-09-08,PT00018,2591,1564,955,246
12542,2024-09-09,PT00018,1891,942,622,187
12543,2024-09-10,PT00018,2239,1432,875,245
12544,2024-09-11,PT00018,2632,1480,832,228
12545,2024-09-12,PT00018,2192,1221,757,180
12546,2024-09-13,PT00018,1769,1201,702,195
12547,2024-09-14,PT00018,1635,781,530,119
12548,2024-09-15,PT00018,2520,1472,870,200
12549,2024-09-16,PT00018,2570,1355,1000,290
12550,2024-09-17,PT00018,2056,911,535,123
12551,2024-09-18,PT00018,2405,1247,871,224
12552,2024-09-19,PT00018,1795,928,579,136
12553,2024-09-20,PT00018,1657,956,650,192
12554,2024-09-21,PT00018,2004,1101,616,175
12555,2024-09-22,PT00018,2605,1514,861,275
12556,2024-09-23,PT00018,1560,751,470,149
12557,2024-09-24,PT00018,2519,1627,1116,230
12558,2024-09-25,PT00018,2270,1286,943,290
12559,2024-09-26,PT00018,1869,1073,700,236
12560,2024-09-27,PT00018,1801,962,664,170
12561,2024-09-28,PT00018,2132,1293,839,239
12562,2024-09-29,PT00018,2087,1155,865,263
12563,2024-09-30,PT00018,2043,1022,752,214
12564,2024-10-01,PT00018,1866,1000,726,197
12565,2024-10-02,PT00018,1498,795,550,73
12566,2024-10-03,PT00018,2238,1126,787,235
12567,2024-10-04,PT00018,2210,1087,775,196
12568,2024-10-05,PT00018,2281,1225,855,238
12569,2024-10-06,PT00018,1815,992,585,167
12570,2024-10-07,PT00018,2489,1174,803,210
12571,2024-10-08,PT00018,2783,1535,870,232
12572,2024-10-09,PT00018,1895,891,656,145
12573,2024-10-10,PT00018,2676,1476,1035,286
12574,2024-10-11,PT00018,1991,1121,619,170
12575,2024-10-12,PT00018,2338,1196,880,192
12576,2024-10-13,PT00018,2812,1587,1144,322
12577,2024-10-14,PT00018,2609,1278,832,239
12578,2024-10-15,PT00018,1283,768,572,171
12579,2024-10-16,PT00018,1424,753,480,98
12580,2024-10-17,PT00018,2345,1159,718,182
12581,2024-10-18,PT00018,2075,1130,656,212
12582,2024-10-19,PT00018,2057,1044,594,94
12583,2024-10-20,PT00018,2034,1153,790,228
12584,2024-10-21,PT00018,2660,1603,1191,355
12585,2024-10-22,PT00018,2110,1083,807,224
12586,2024-10-23,PT00018,2305,1397,880,191
12587,2024-10-24,PT00018,2815,1632,1174,218
12588,2024-10-25,PT00018,2095,1065,779,229
12589,2024-10-26,PT00018,2058,1038,590,161
12590,2024-10-27,PT00018,2591,1336,989,260
12591,2024-10-28,PT00018,2932,1684,986,359
12592,2024-10-29,PT00018,1687,1015,561,140
12593,2024-10-30,PT00018,1897,999,650,215
12594,2024-10-31,PT00018,2594,1340,964,248
12595,2024-11-01,PT00018,2740,1573,908,253
12596,2024-11-02,PT00018,1852,963,534,110
12597,2024-11-03,PT00018,1574,875,538,142
12598,2024-11-04,PT00018,1128,595,376,113
12599,2024-11-05,PT00018,1585,809,533,220
12600,2024-11-06,PT00018,1965,1078,649,202
12601,2024-11-07,PT00018,2486,1526,1033,200
12602,2024-11-08,PT00018,2743,1446,1025,287
12603,2024-11-09,PT00018,1289,704,396,119
12604,2024-11-10,PT00018,2158,1362,963,248
12605,2024-11-11,PT00018,2783,1576,1055,263
12606,2024-11-12,PT00018,2222,1163,836,257
12607,2024-11-13,PT00018,1865,828,526,195
12608,2024-11-14,PT00018,1745,928,554,143
12609,2024-11-15,PT00018,2623,1255,692,225
12610,2024-11-16,PT00018,2403,1236,852,265
12611,2024-11-17,PT00018,2138,1155,649,166
12612,2024-11-18,PT00018,1301,774,501,113
12613,2024-11-19,PT00018,1767,1060,774,216
12614,2024-11-20,PT00018,1956,918,675,243
12615,2024-11-21,PT00018,2056,1293,949,252
12616,2024-11-22,PT00018,2476,1311,867,260
12617,2024-11-23,PT00018,2138,1297,775,218
12618,2024-11-24,PT00018,2455,1338,947,229
12619,2024-11-25,PT00018,2456,1187,728,230
12620,2024-11-26,PT00018,2548,1426,981,261
12621,2024-11-27,PT00018,2811,1586,1163,433
12622,2024-11-28,PT00018,2634,1337,904,277
12623,2024-11-29,PT00018,2164,1132,748,271
12624,2024-11-30,PT00018,2642,1257,891,218
12625,2024-12-01,PT00018,1755,946,650,181
12626,2024-12-02,PT00018,2849,1439,901,277
12627,2024-12-03,PT00018,1634,941,623,196
12628,2024-12-04,PT00018,2545,1469,1049,237
12629,2024-12-05,PT00018,2106,1104,731,269
12630,2024-12-06,PT00018,1877,1026,676,147
12631,2024-12-07,PT00018,2267,1325,932,272
12632,2024-12-08,PT00018,2613,1472,849,187
12633,2024-12-09,PT00018,2249,1091,801,174
12634,2024-12-10,PT00018,1985,1073,606,220
12635,2024-12-11,PT00018,2190,1225,810,198
12636,2024-12-12,PT00018,1929,1024,595,194
12637,2024-12-13,PT00018,2766,1222,757,163
12638,2024-12-14,PT00018,2093,1091,732,242
12639,2024-12-15,PT00018,1415,733,437,163
12640,2024-12-16,PT00018,2618,1424,873,196
12641,2024-12-17,PT00018,3053,1644,1120,384
12642,2024-12-18,PT00018,1833,855,489,144
12643,2024-12-19,PT00018,2447,1189,668,175
12644,2024-12-20,PT00018,2873,1491,876,280
12645,2024-12-21,PT00018,2669,1684,1082,384
12646,2024-12-22,PT00018,2148,1244,904,246
12647,2024-12-23,PT00018,2018,1244,902,214
12648,2024-12-24,PT00018,1981,1068,658,168
12649,2024-12-25,PT00018,1934,1121,798,216
12650,2024-12-26,PT00018,2467,1288,728,149
12651,2024-12-27,PT00018,1418,854,592,127
12652,2024-12-28,PT00018,2743,1625,1051,364
12653,2024-12-29,PT00018,2318,1367,797,154
12654,2024-12-30,PT00018,2826,1540,899,310
12655,2024-12-31,PT00018,2087,1368,1025,328
12656,2025-01-01,PT00018,1754,828,548,140
12657,2025-01-02,PT00018,2238,1100,647,193
12658,2025-01-03,PT00018,1829,978,597,202
12659,2025-01-04,PT00018,2704,1394,911,198
12660,2025-01-05,PT00018,1958,884,647,200
12661,2025-01-06,PT00018,1374,786,493,96
12662,2025-01-07,PT00018,1630,835,466,135
12663,2025-01-08,PT00018,3365,2057,1327,298
12664,2025-01-09,PT00018,2139,1208,740,212
12665,2025-01-10,PT00018,2095,1167,864,274
12666,2025-01-11,PT00018,1948,1112,762,191
12667,2025-01-12,PT00018,2090,1127,773,256
12668,2025-01-13,PT00018,1878,1047,761,195
12669,2025-01-14,PT00018,2923,1572,1013,224
12670,2025-01-15,PT00018,2703,1486,1071,298
12671,2025-01-16,PT00018,1679,946,699,240
12672,2025-01-17,PT00018,1815,932,570,173
12673,2025-01-18,PT00018,2341,1338,819,196
12674,2025-01-19,PT00018,2772,1806,1269,494
12675,2025-01-20,PT00018,3039,1686,997,360
12676,2025-01-21,PT00018,2827,1463,967,316
12677,2025-01-22,PT00018,2267,1218,772,260
12678,2025-01-23,PT00018,2018,1152,763,193
12679,2025-01-24,PT00018,2266,1299,931,290
12680,2025-01-25,PT00018,1969,992,600,169
12681,2025-01-26,PT00018,2618,1365,980,340
12682,2025-01-27,PT00018,2109,1380,836,251
12683,2025-01-28,PT00018,2021,1148,741,245
12684,2025-01-29,PT00018,2341,1227,686,162
12685,2025-01-30,PT00018,2618,1329,735,216
12686,2025-01-31,PT00018,2314,1482,952,255
12687,2025-02-01,PT00018,1714,1011,651,163
12688,2025-02-02,PT00018,2384,1346,860,289
12689,2025-02-03,PT00018,2788,1566,938,212
12690,2025-02-04,PT00018,2214,1093,677,145
12691,2025-02-05,PT00018,1306,581,375,99
12692,2025-02-06,PT00018,2551,1509,855,257
12693,2025-02-07,PT00018,2694,1676,1176,354
12694,2025-02-08,PT00018,1684,897,495,159
12695,2025-02-09,PT00018,2577,1473,965,331
12696,2025-02-10,PT00018,2013,1066,667,197
12697,2025-02-11,PT00018,2362,1309,830,172
12698,2025-02-12,PT00018,2827,1543,884,325
12699,2025-02-13,PT00018,1956,1158,725,191
12700,2025-02-14,PT00018,2247,1232,738,252
12701,2025-02-15,PT00018,1887,1147,672,172
12702,2025-02-16,PT00018,1983,1185,814,160
12703,2025-02-17,PT00018,2845,1578,975,238
12704,2025-02-18,PT00018,2515,1302,771,218
12705,2025-02-19,PT00018,2408,1227,846,208
12706,2025-02-20,PT00018,1725,1013,677,245
12707,2025-02-21,PT00018,2198,1174,729,157
12708,2025-02-22,PT00018,2256,1239,736,243
12709,2025-02-23,PT00018,1856,937,528,143
12710,2025-02-24,PT00018,1590,884,490,124
12711,2025-02-25,PT00018,2377,1114,662,190
12712,2025-02-26,PT00018,2567,1347,821,205
12713,2025-02-27,PT00018,2141,1266,763,253
12714,2025-02-28,PT00018,2645,1437,1007,296
12715,2025-03-01,PT00018,2814,1845,1382,386
12716,2025-03-02,PT00018,2353,1654,1079,308
12717,2025-03-03,PT00018,1801,882,497,102
12718,2025-03-04,PT00018,2425,1348,932,245
12719,2025-03-05,PT00018,1762,910,561,180
12720,2025-03-06,PT00018,3256,1828,1240,377
12721,2025-03-07,PT00018,2068,1094,659,152
12722,2025-03-08,PT00018,1658,689,380,91
12723,2025-03-09,PT00018,2189,1238,908,201
12724,2025-03-10,PT00018,2140,1024,578,157
12725,2025-03-11,PT00018,2285,1074,787,238
12726,2025-03-12,PT00018,2816,1654,1181,306
12727,2025-03-13,PT00018,2820,1408,1043,192
12728,2025-03-14,PT00018,1232,606,448,118
12729,2025-03-15,PT00018,1999,1099,781,234
12730,2025-03-16,PT00018,2781,1653,1031,298
12731,2025-03-17,PT00018,1822,1089,641,174
12732,2025-03-18,PT00018,2421,1431,985,260
12733,2025-03-19,PT00018,1885,1073,722,222
12734,2025-03-20,PT00018,2141,1154,763,310
12735,2025-03-21,PT00018,2113,1237,906,171
12736,2025-03-22,PT00018,2906,1710,1068,372
12737,2025-03-23,PT00018,2735,1466,990,327
12738,2025-03-24,PT00018,2674,1426,913,234
12739,2025-03-25,PT00018,2469,1261,748,204
12740,2025-03-26,PT00018,2205,1192,666,185
12741,2025-03-27,PT00018,2586,1636,1139,368
12742,2025-03-28,PT00018,1456,815,583,199
12743,2025-03-29,PT00018,1449,795,583,195
12744,2025-03-30,PT00018,2299,1117,639,161
12745,2025-03-31,PT00018,2098,1336,891,223
12746,2025-04-01,PT00018,2741,1792,1145,272
12747,2025-04-02,PT00018,2206,1094,671,250
12748,2025-04-03,PT00018,2254,1250,916,281
12749,2025-04-04,PT00018,1795,984,585,121
12750,2025-04-05,PT00018,2523,1651,1130,396
12751,2025-04-06,PT00018,2143,1185,739,222
12752,2025-04-07,PT00018,2545,1588,923,230
12753,2025-04-08,PT00018,1972,1144,790,105
12754,2025-04-09,PT00018,2725,1539,1014,226
