customer_id,partner_id,first_purchase_date,last_purchase_date,total_orders,ltv_krw,segment,payment_method
CU0014553,PT00054,2025-12-24,2025-12-24,1,1785010,Mid,Installment
CU0014554,PT00056,2026-04-07,2026-04-07,1,1900687,Mid,Installment
CU0014555,PT00034,2024-08-23,2025-08-04,2,1138220,Entry,Card
CU0014556,PT00062,2025-08-30,2025-08-30,1,744732,Entry,Card
CU0014557,PT00003,2025-02-21,2025-02-21,1,1085751,Mid,Installment
CU0014558,PT00047,2025-07-06,2025-07-06,1,1145789,Mid,Installment
CU0014559,PT00013,2024-08-30,2024-08-30,1,689251,Entry,Installment
CU0014560,PT00031,2025-08-05,2026-01-24,5,1596635,Entry,Card
CU0014561,PT00049,2025-12-11,2025-12-11,1,3386370,Premium,Card
CU0014562,PT00026,2024-12-30,2024-12-30,1,1743237,Mid,Installment
CU0014563,PT00077,2024-07-23,2024-07-23,1,1354362,Mid,Card
CU0014564,PT00006,2026-04-28,2026-04-28,1,1936403,Mid,Installment
CU0014565,PT00050,2024-11-29,2025-11-18,2,724967,Entry,Carrier Subscription
CU0014566,PT00021,2024-12-01,2024-12-01,1,1222730,Mid,Installment
CU0014567,PT00048,2024-10-01,2024-10-01,1,1887396,Mid,Card
CU0014568,PT00070,2025-10-31,2026-02-25,3,2197390,Mid,Card
CU0014569,PT00031,2025-04-18,2025-08-06,2,1868193,Mid,Card
CU0014570,PT00012,2024-09-04,2024-09-04,1,531213,Entry,Carrier Subscription
CU0014571,PT00067,2025-07-30,2025-09-17,2,2199035,Mid,Card
CU0014572,PT00072,2025-01-06,2025-01-06,1,744257,Entry,Card
CU0014573,PT00021,2024-05-14,2024-05-14,1,762874,Entry,Card
CU0014574,PT00015,2024-08-05,2024-08-05,1,1275759,Mid,Card
CU0014575,PT00047,2024-06-10,2026-04-14,10,3209353,Mid,Card
CU0014576,PT00078,2025-01-09,2025-01-09,1,1475480,Mid,Installment
CU0014577,PT00074,2025-07-04,2025-07-04,1,1774641,Mid,Card
CU0014578,PT00064,2025-05-06,2025-09-26,2,955243,Entry,Carrier Subscription
CU0014579,PT00047,2024-08-19,2024-08-19,1,1763420,Mid,Card
CU0014580,PT00067,2024-12-31,2025-10-18,10,6590256,Premium,Card
CU0014581,PT00022,2025-07-02,2025-07-02,1,1118002,Mid,Card
CU0014582,PT00040,2024-05-20,2024-05-20,1,646547,Entry,Card
CU0014583,PT00013,2025-09-01,2025-09-01,1,1219110,Mid,Installment
CU0014584,PT00023,2025-04-03,2025-12-10,3,2562536,Mid,Card
CU0014585,PT00028,2025-03-04,2025-03-04,1,1332493,Mid,Installment
CU0014586,PT00033,2024-09-16,2024-09-16,1,2500089,Premium,Carrier Subscription
CU0014587,PT00006,2025-01-09,2025-01-09,1,820291,Entry,Card
CU0014588,PT00010,2025-08-20,2025-09-02,2,1697018,Mid,Installment
CU0014589,PT00029,2025-09-12,2025-09-12,1,791542,Entry,Card
CU0014590,PT00004,2024-12-06,2025-08-14,3,2913036,Mid,Carrier Subscription
CU0014591,PT00074,2025-07-14,2026-02-19,2,911442,Entry,Card
CU0014592,PT00024,2024-05-31,2026-04-17,5,2283993,Mid,Card
CU0014593,PT00040,2025-06-02,2025-06-23,2,1856862,Mid,Card
CU0014594,PT00009,2025-11-13,2025-11-13,1,765825,Entry,Card
CU0014595,PT00015,2025-11-09,2026-03-27,2,1159303,Entry,Card
CU0014596,PT00062,2024-08-11,2024-08-11,1,3411012,Premium,Card
CU0014597,PT00028,2025-05-21,2025-06-14,2,1893112,Mid,Carrier Subscription
CU0014598,PT00004,2026-04-20,2026-04-20,1,3607908,Premium,Card
CU0014599,PT00015,2024-06-22,2024-10-08,2,1946997,Mid,Installment
CU0014600,PT00033,2024-08-26,2024-11-13,2,1695547,Mid,Card
CU0014601,PT00011,2025-06-11,2025-08-13,3,1195416,Entry,Carrier Subscription
CU0014602,PT00010,2025-11-06,2025-11-06,1,652549,Entry,Carrier Subscription
CU0014603,PT00074,2024-10-30,2024-10-30,1,1221001,Mid,Card
CU0014604,PT00079,2024-07-11,2026-02-17,2,929326,Entry,Installment
CU0014605,PT00070,2025-02-04,2025-11-08,2,721229,Entry,Installment
CU0014606,PT00056,2025-01-18,2025-03-22,5,3296058,Mid,Card
CU0014607,PT00042,2025-03-17,2025-03-17,1,1651299,Mid,Card
CU0014608,PT00045,2025-01-22,2025-01-22,1,3518465,Premium,Installment
CU0014609,PT00043,2025-12-05,2025-12-18,2,4421630,Premium,Card
CU0014610,PT00018,2025-05-18,2025-10-20,10,3960150,Mid,Card
CU0014611,PT00054,2025-06-28,2025-06-28,1,1499389,Mid,Card
CU0014612,PT00032,2024-06-18,2024-06-18,1,639269,Entry,Installment
CU0014613,PT00080,2025-06-12,2025-11-20,2,1757434,Mid,Card
CU0014614,PT00024,2025-09-11,2025-09-11,1,535286,Entry,Card
CU0014615,PT00050,2026-01-04,2026-03-21,3,2149173,Mid,Carrier Subscription
CU0014616,PT00023,2025-10-22,2025-10-22,1,637787,Entry,Carrier Subscription
CU0014617,PT00008,2024-08-29,2025-10-28,2,949034,Entry,Card
CU0014618,PT00071,2026-01-30,2026-01-30,1,1360213,Mid,Card
CU0014619,PT00053,2024-07-09,2024-07-09,1,542790,Entry,Card
CU0014620,PT00053,2026-01-23,2026-01-23,1,2248323,Premium,Card
CU0014621,PT00038,2024-10-08,2024-10-08,1,1149603,Mid,Card
CU0014622,PT00072,2025-04-14,2025-06-14,3,2194882,Mid,Card
CU0014623,PT00053,2024-07-29,2026-03-13,2,881208,Entry,Card
CU0014624,PT00079,2026-04-08,2026-04-29,2,961874,Entry,Card
CU0014625,PT00012,2024-11-19,2024-11-19,1,708748,Entry,Card
CU0014626,PT00077,2024-10-24,2024-10-24,1,2079343,Premium,Card
CU0014627,PT00070,2024-11-02,2024-12-15,3,1344797,Entry,Installment
CU0014628,PT00039,2025-09-13,2025-09-13,1,598540,Entry,Card
CU0014629,PT00075,2025-10-13,2025-10-13,1,541079,Entry,Card
CU0014630,PT00066,2025-07-08,2025-07-08,1,1910284,Mid,Installment
CU0014631,PT00057,2024-05-19,2024-05-19,1,713330,Entry,Installment
CU0014632,PT00061,2024-06-10,2025-10-22,5,4003767,Premium,Card
CU0014633,PT00027,2026-02-14,2026-02-14,1,1274561,Mid,Carrier Subscription
CU0014634,PT00034,2025-10-24,2025-12-06,2,1754557,Mid,Installment
CU0014635,PT00056,2025-05-07,2025-05-07,1,1484311,Mid,Installment
CU0014636,PT00031,2024-06-02,2024-07-04,5,6010902,Premium,Card
CU0014637,PT00033,2024-10-18,2024-10-18,1,587591,Entry,Card
CU0014638,PT00069,2025-12-11,2026-01-25,2,4075718,Premium,Card
CU0014639,PT00024,2024-08-27,2024-08-27,1,1182249,Mid,Card
CU0014640,PT00020,2026-03-08,2026-03-08,1,1399509,Mid,Card
CU0014641,PT00025,2024-08-15,2024-08-15,1,3599791,Premium,Card
CU0014642,PT00023,2025-05-24,2025-05-24,1,1354400,Mid,Installment
CU0014643,PT00056,2025-01-04,2025-01-04,1,1567546,Mid,Installment
CU0014644,PT00016,2025-01-06,2025-01-06,1,1219354,Mid,Card
CU0014645,PT00018,2025-02-25,2025-02-25,1,1874022,Mid,Carrier Subscription
CU0014646,PT00039,2025-12-09,2025-12-09,1,743933,Entry,Card
CU0014647,PT00008,2025-09-05,2025-09-05,1,3108459,Premium,Installment
CU0014648,PT00059,2025-10-03,2026-03-05,2,1646076,Mid,Installment
CU0014649,PT00078,2024-05-15,2024-05-15,1,1806379,Mid,Card
CU0014650,PT00032,2025-06-01,2026-03-25,5,2814186,Mid,Carrier Subscription
CU0014651,PT00017,2024-12-11,2025-12-28,2,1100363,Entry,Card
CU0014652,PT00061,2024-05-19,2025-10-21,3,2520379,Mid,Card
CU0014653,PT00025,2025-11-07,2025-11-07,1,1126796,Mid,Installment
CU0014654,PT00016,2025-10-24,2026-01-12,2,1788144,Mid,Installment
CU0014655,PT00052,2025-07-02,2025-07-28,3,2350571,Mid,Carrier Subscription
CU0014656,PT00022,2024-06-01,2024-06-01,1,1218778,Mid,Installment
CU0014657,PT00016,2024-10-03,2026-01-04,3,2905947,Mid,Installment
CU0014658,PT00032,2024-05-28,2024-05-28,1,3134755,Premium,Installment
CU0014659,PT00014,2024-10-10,2024-10-10,1,505052,Entry,Installment
CU0014660,PT00067,2024-10-26,2024-10-26,1,2477318,Premium,Card
CU0014661,PT00010,2025-07-27,2025-07-27,1,1476719,Mid,Card
CU0014662,PT00060,2025-05-17,2025-05-19,10,1668177,Entry,Carrier Subscription
CU0014663,PT00046,2025-01-27,2025-03-30,3,2283596,Mid,Installment
CU0014664,PT00011,2025-07-26,2025-07-26,1,1170406,Mid,Carrier Subscription
CU0014665,PT00040,2026-03-16,2026-03-16,1,616776,Entry,Card
CU0014666,PT00044,2025-02-10,2026-03-12,3,2130286,Mid,Installment
CU0014667,PT00024,2026-03-29,2026-04-05,2,1829187,Mid,Card
CU0014668,PT00059,2025-03-05,2025-03-05,1,1416351,Mid,Card
CU0014669,PT00055,2024-10-13,2024-10-13,1,3223259,Premium,Card
CU0014670,PT00071,2024-08-27,2024-08-27,1,1739967,Mid,Card
CU0014671,PT00027,2025-06-21,2025-06-21,1,542544,Entry,Installment
CU0014672,PT00065,2024-05-06,2026-04-16,5,2545454,Mid,Card
CU0014673,PT00026,2025-08-31,2026-04-29,2,2176774,Mid,Installment
CU0014674,PT00025,2024-12-05,2025-06-29,2,3934282,Premium,Installment
CU0014675,PT00010,2025-07-07,2025-11-29,2,1758677,Mid,Card
CU0014676,PT00007,2025-06-01,2025-06-01,1,875836,Entry,Installment
CU0014677,PT00070,2025-02-26,2025-02-26,1,1117798,Mid,Card
CU0014678,PT00032,2024-09-02,2024-09-02,1,1565747,Mid,Card
CU0014679,PT00035,2026-02-08,2026-02-08,1,512955,Entry,Installment
CU0014680,PT00050,2024-10-04,2024-10-04,1,806819,Entry,Carrier Subscription
CU0014681,PT00005,2025-12-07,2025-12-07,1,514967,Entry,Installment
CU0014682,PT00063,2025-08-15,2025-08-15,1,802355,Entry,Card
CU0014683,PT00048,2024-11-16,2025-08-02,3,2677252,Mid,Carrier Subscription
CU0014684,PT00030,2024-09-30,2024-09-30,1,2351057,Premium,Carrier Subscription
CU0014685,PT00014,2025-01-10,2025-07-31,5,5437467,Premium,Card
CU0014686,PT00025,2025-03-01,2025-03-01,1,3630580,Premium,Card
CU0014687,PT00035,2024-08-01,2024-08-01,1,815713,Entry,Card
CU0014688,PT00061,2025-09-18,2026-01-06,10,3750224,Mid,Installment
CU0014689,PT00061,2025-04-16,2025-04-27,3,1832109,Mid,Installment
CU0014690,PT00045,2025-04-12,2025-04-12,1,3238789,Premium,Card
CU0014691,PT00072,2025-08-12,2025-08-12,1,502417,Entry,Installment
CU0014692,PT00070,2025-09-18,2025-09-18,1,1362482,Mid,Card
CU0014693,PT00058,2025-10-04,2026-04-20,3,2910112,Mid,Card
CU0014694,PT00033,2025-12-20,2025-12-20,1,1699195,Mid,Card
CU0014695,PT00023,2025-03-12,2025-03-12,1,735779,Entry,Card
CU0014696,PT00049,2024-10-06,2025-02-26,3,783204,Entry,Card
CU0014697,PT00038,2024-07-27,2024-07-27,1,1189025,Mid,Card
CU0014698,PT00003,2024-06-02,2025-03-29,2,801380,Entry,Card
CU0014699,PT00010,2026-01-15,2026-01-15,1,1849113,Mid,Card
CU0014700,PT00060,2024-07-22,2024-07-22,1,1751926,Mid,Carrier Subscription
CU0014701,PT00041,2025-11-28,2025-11-28,1,894564,Entry,Card
CU0014702,PT00009,2026-04-25,2026-04-25,1,1519582,Mid,Card
CU0014703,PT00061,2026-03-11,2026-03-30,3,1069203,Entry,Card
CU0014704,PT00076,2024-10-03,2025-12-19,2,1629948,Mid,Installment
CU0014705,PT00034,2025-11-23,2025-11-23,1,2547075,Premium,Card
CU0014706,PT00031,2025-12-02,2026-01-28,2,1053455,Entry,Card
CU0014707,PT00033,2026-02-06,2026-02-06,1,2170499,Premium,Installment
CU0014708,PT00025,2025-10-18,2025-10-18,1,3016007,Premium,Card
CU0014709,PT00031,2025-10-06,2025-10-06,1,797107,Entry,Installment
CU0014710,PT00041,2024-10-14,2026-01-17,2,4673612,Premium,Carrier Subscription
CU0014711,PT00046,2026-01-26,2026-02-24,2,1870808,Mid,Carrier Subscription
CU0014712,PT00023,2025-02-05,2025-02-05,1,1119969,Mid,Installment
CU0014713,PT00053,2025-04-26,2025-04-26,1,3341127,Premium,Installment
CU0014714,PT00043,2024-06-12,2024-06-12,1,1071899,Mid,Card
CU0014715,PT00073,2025-09-16,2025-12-14,5,2619117,Mid,Card
CU0014716,PT00026,2025-07-15,2025-10-20,3,1287158,Entry,Card
CU0014717,PT00061,2024-10-16,2024-10-16,1,1093393,Mid,Card
CU0014718,PT00040,2025-06-01,2025-06-10,3,1786921,Mid,Card
CU0014719,PT00040,2024-12-27,2024-12-27,1,1106032,Mid,Card
CU0014720,PT00074,2024-05-10,2024-10-25,3,1891853,Mid,Card
CU0014721,PT00051,2026-02-04,2026-02-21,3,3012798,Mid,Card
CU0014722,PT00010,2026-02-28,2026-02-28,1,838399,Entry,Card
CU0014723,PT00043,2025-01-15,2025-01-15,1,1811225,Mid,Installment
CU0014724,PT00045,2024-10-08,2024-10-08,1,2375674,Premium,Installment
CU0014725,PT00021,2025-05-24,2026-02-27,3,2022275,Mid,Card
CU0014726,PT00062,2025-02-26,2025-11-07,5,3482103,Mid,Card
CU0014727,PT00063,2025-04-21,2025-09-19,2,2455239,Mid,Carrier Subscription
CU0014728,PT00009,2025-08-11,2025-08-11,1,1818564,Mid,Card
CU0014729,PT00011,2025-12-07,2025-12-07,1,2356784,Premium,Carrier Subscription
CU0014730,PT00047,2024-09-06,2024-09-06,1,1422096,Mid,Carrier Subscription
CU0014731,PT00030,2026-04-16,2026-04-16,1,844272,Entry,Card
CU0014732,PT00069,2025-05-17,2025-05-17,1,1070533,Mid,Carrier Subscription
CU0014733,PT00058,2025-05-08,2025-05-08,1,3007752,Premium,Card
CU0014734,PT00020,2025-07-10,2026-02-26,2,1483098,Mid,Installment
CU0014735,PT00001,2024-12-08,2024-12-08,1,1332914,Mid,Card
CU0014736,PT00035,2026-01-08,2026-01-08,1,1646708,Mid,Installment
CU0014737,PT00064,2025-10-01,2025-10-01,1,2995796,Premium,Installment
CU0014738,PT00068,2026-02-25,2026-02-25,1,2296491,Premium,Card
CU0014739,PT00004,2026-04-29,2026-04-29,2,1092306,Entry,Card
CU0014740,PT00001,2024-06-30,2025-10-21,3,2108048,Mid,Installment
CU0014741,PT00017,2024-07-23,2024-07-23,3,1982460,Mid,Installment
CU0014742,PT00059,2026-02-22,2026-02-22,1,1484918,Mid,Carrier Subscription
CU0014743,PT00004,2024-05-25,2025-09-18,5,3415868,Mid,Carrier Subscription
CU0014744,PT00010,2024-06-08,2026-04-04,3,4758421,Premium,Installment
CU0014745,PT00025,2024-05-09,2024-12-08,5,1597635,Entry,Card
CU0014746,PT00013,2026-04-23,2026-04-23,1,1576576,Mid,Card
CU0014747,PT00038,2024-05-01,2024-05-01,1,866856,Entry,Carrier Subscription
CU0014748,PT00073,2024-12-22,2025-12-02,2,4746856,Premium,Card
CU0014749,PT00049,2025-02-21,2025-02-21,1,1058325,Mid,Card
CU0014750,PT00067,2025-11-18,2026-03-08,10,5061868,Premium,Card
CU0014751,PT00032,2024-09-01,2024-09-01,1,1364864,Mid,Card
CU0014752,PT00046,2024-07-15,2024-08-25,2,3995469,Premium,Card
CU0014753,PT00007,2025-02-10,2025-02-10,1,2839176,Premium,Card
CU0014754,PT00053,2024-10-15,2026-02-28,2,4726079,Premium,Card
CU0014755,PT00030,2024-09-26,2025-08-20,5,1318746,Entry,Card
CU0014756,PT00025,2025-11-28,2026-02-08,2,1760567,Mid,Card
CU0014757,PT00075,2024-06-29,2025-02-01,3,2940680,Mid,Card
CU0014758,PT00080,2025-03-21,2025-03-21,1,1421916,Mid,Carrier Subscription
CU0014759,PT00064,2025-09-20,2025-09-28,2,1646033,Mid,Installment
CU0014760,PT00055,2024-12-18,2025-01-14,2,1606796,Mid,Installment
CU0014761,PT00072,2026-03-29,2026-03-29,1,1674164,Mid,Installment
CU0014762,PT00048,2024-08-02,2024-08-02,1,627568,Entry,Card
CU0014763,PT00075,2024-12-21,2025-04-10,3,2084142,Mid,Card
CU0014764,PT00031,2024-11-21,2025-11-10,3,959371,Entry,Card
CU0014765,PT00048,2026-04-23,2026-04-25,2,2027507,Mid,Carrier Subscription
CU0014766,PT00048,2024-08-02,2024-08-02,1,606080,Entry,Card
CU0014767,PT00030,2026-04-15,2026-04-15,2,1465056,Mid,Card
CU0014768,PT00064,2026-03-15,2026-04-29,2,1477464,Mid,Installment
CU0014769,PT00072,2026-04-24,2026-04-26,2,972322,Entry,Card
CU0014770,PT00055,2024-09-13,2024-09-24,2,790708,Entry,Card
CU0014771,PT00044,2024-07-27,2024-10-01,3,1968133,Mid,Card
CU0014772,PT00021,2025-11-14,2025-12-29,5,2563544,Mid,Carrier Subscription
CU0014773,PT00008,2025-04-19,2025-04-19,1,1094165,Mid,Card
CU0014774,PT00018,2026-03-07,2026-03-07,1,1369777,Mid,Card
CU0014775,PT00021,2026-03-20,2026-04-17,3,4466563,Premium,Carrier Subscription
CU0014776,PT00008,2025-10-22,2026-02-07,2,2361992,Mid,Carrier Subscription
CU0014777,PT00013,2024-11-29,2025-06-26,2,4708642,Premium,Installment
CU0014778,PT00019,2024-05-18,2024-05-18,1,1753080,Mid,Installment
CU0014779,PT00054,2025-10-28,2025-10-28,1,3127547,Premium,Card
CU0014780,PT00018,2025-07-12,2025-07-12,1,545774,Entry,Carrier Subscription
CU0014781,PT00066,2025-05-08,2025-05-08,1,1207999,Mid,Card
CU0014782,PT00045,2024-06-19,2024-06-19,1,2614788,Premium,Installment
CU0014783,PT00011,2025-11-20,2025-11-20,1,1258165,Mid,Card
CU0014784,PT00023,2025-10-20,2025-10-20,1,1456908,Mid,Installment
CU0014785,PT00032,2024-08-28,2024-08-28,1,2194937,Premium,Card
CU0014786,PT00008,2024-10-15,2024-10-15,1,1348715,Mid,Carrier Subscription
CU0014787,PT00011,2024-06-20,2024-06-20,1,1464333,Mid,Carrier Subscription
CU0014788,PT00057,2025-03-05,2025-03-05,1,903850,Entry,Card
CU0014789,PT00024,2025-10-09,2026-03-04,3,2063944,Mid,Card
CU0014790,PT00067,2024-05-24,2024-06-21,3,2159708,Mid,Card
CU0014791,PT00039,2025-05-22,2025-11-05,2,1577492,Mid,Card
CU0014792,PT00047,2026-02-05,2026-02-05,1,1839075,Mid,Installment
CU0014793,PT00017,2025-04-27,2025-04-27,1,2076815,Premium,Card
CU0014794,PT00060,2025-03-17,2025-07-30,2,2307120,Mid,Carrier Subscription
CU0014795,PT00029,2024-05-11,2024-05-11,1,1242793,Mid,Card
CU0014796,PT00004,2025-07-22,2025-07-22,1,677322,Entry,Installment
CU0014797,PT00070,2026-03-29,2026-03-29,1,674805,Entry,Installment
CU0014798,PT00064,2024-06-04,2025-10-27,3,2847425,Mid,Carrier Subscription
CU0014799,PT00058,2024-06-18,2024-06-18,1,765583,Entry,Carrier Subscription
CU0014800,PT00032,2025-12-19,2025-12-19,1,905423,Entry,Carrier Subscription
CU0014801,PT00039,2026-03-12,2026-04-08,2,1880308,Mid,Installment
CU0014802,PT00054,2025-11-03,2025-11-03,1,1887827,Mid,Card
CU0014803,PT00009,2024-12-05,2024-12-05,1,2705696,Premium,Carrier Subscription
CU0014804,PT00015,2025-11-10,2025-11-10,1,1508276,Mid,Card
CU0014805,PT00031,2025-05-08,2025-05-08,1,1166907,Mid,Carrier Subscription
CU0014806,PT00037,2024-10-05,2025-04-30,2,2194014,Mid,Card
CU0014807,PT00022,2024-05-19,2024-05-19,1,2808843,Premium,Carrier Subscription
CU0014808,PT00047,2025-10-04,2026-01-17,2,3636255,Premium,Installment
CU0014809,PT00058,2026-03-09,2026-03-27,10,2780831,Mid,Installment
CU0014810,PT00014,2024-10-30,2026-04-18,10,4831224,Mid,Card
CU0014811,PT00032,2025-04-13,2025-04-13,1,745512,Entry,Card
CU0014812,PT00048,2026-01-20,2026-01-20,1,572319,Entry,Installment
CU0014813,PT00050,2024-05-02,2025-09-19,2,3295093,Premium,Card
CU0014814,PT00042,2024-06-04,2024-06-04,1,744599,Entry,Card
CU0014815,PT00018,2026-03-10,2026-03-10,1,1181416,Mid,Card
CU0014816,PT00064,2025-07-12,2025-07-12,1,3013200,Premium,Card
CU0014817,PT00041,2026-02-08,2026-03-22,2,662305,Entry,Installment
CU0014818,PT00053,2025-07-09,2026-04-07,5,935862,Entry,Card
CU0014819,PT00064,2025-05-15,2026-03-18,3,2518041,Mid,Card
CU0014820,PT00006,2024-10-27,2024-10-27,1,1881021,Mid,Card
CU0014821,PT00059,2025-11-07,2025-11-07,1,522258,Entry,Carrier Subscription
CU0014822,PT00042,2026-02-19,2026-02-19,1,2338058,Premium,Card
CU0014823,PT00044,2025-11-28,2025-11-28,1,3299414,Premium,Carrier Subscription
CU0014824,PT00068,2024-06-06,2024-06-06,1,1177512,Mid,Installment
CU0014825,PT00037,2024-12-09,2024-12-09,1,1961090,Premium,Carrier Subscription
CU0014826,PT00080,2025-02-07,2025-04-16,10,3404726,Mid,Installment
CU0014827,PT00023,2025-08-08,2025-12-28,2,1010179,Entry,Card
CU0014828,PT00046,2025-04-20,2025-04-20,1,663226,Entry,Installment
CU0014829,PT00047,2026-01-28,2026-03-14,3,1366835,Entry,Installment
CU0014830,PT00030,2025-06-27,2025-06-27,1,1644518,Mid,Installment
CU0014831,PT00064,2024-09-05,2025-06-21,5,1474341,Entry,Card
CU0014832,PT00029,2025-09-24,2025-09-24,1,890372,Entry,Card
CU0014833,PT00037,2026-04-01,2026-04-19,2,2255366,Mid,Card
CU0014834,PT00030,2025-11-16,2025-11-16,1,795835,Entry,Installment
CU0014835,PT00018,2025-07-02,2025-07-02,1,1891712,Mid,Card
CU0014836,PT00045,2025-06-25,2025-06-25,1,1360650,Mid,Card
CU0014837,PT00043,2024-08-22,2024-08-22,1,514112,Entry,Card
CU0014838,PT00073,2025-01-05,2025-01-05,1,1097874,Mid,Card
CU0014839,PT00023,2025-11-23,2025-11-23,1,1946078,Mid,Installment
CU0014840,PT00022,2025-09-09,2025-09-09,1,676925,Entry,Installment
CU0014841,PT00003,2025-01-25,2025-01-25,1,1239095,Mid,Installment
CU0014842,PT00051,2025-03-13,2025-03-13,1,2211368,Premium,Carrier Subscription
CU0014843,PT00067,2024-09-13,2025-12-07,3,1143138,Entry,Card
CU0014844,PT00047,2025-03-09,2025-12-23,3,1035533,Entry,Card
CU0014845,PT00074,2025-04-29,2025-09-10,3,2436361,Mid,Card
CU0014846,PT00073,2025-12-17,2025-12-17,1,3036989,Premium,Card
CU0014847,PT00064,2024-12-14,2025-04-07,5,1470959,Entry,Installment
CU0014848,PT00052,2026-01-23,2026-01-23,1,2952640,Premium,Card
CU0014849,PT00024,2025-10-05,2025-10-05,1,512285,Entry,Installment
CU0014850,PT00042,2025-12-05,2025-12-05,1,1696138,Mid,Card
CU0014851,PT00057,2026-03-22,2026-03-22,1,590870,Entry,Card
CU0014852,PT00046,2025-05-20,2025-05-20,1,1657641,Mid,Card
CU0014853,PT00020,2025-10-07,2025-10-07,1,1674246,Mid,Installment
CU0014854,PT00011,2025-06-26,2025-12-01,3,1312626,Entry,Card
CU0014855,PT00042,2025-02-04,2025-02-04,1,784095,Entry,Card
CU0014856,PT00043,2025-04-01,2025-04-01,1,1490348,Mid,Installment
CU0014857,PT00062,2024-07-07,2025-10-17,2,681222,Entry,Card
CU0014858,PT00007,2024-11-13,2024-11-13,1,3597774,Premium,Card
CU0014859,PT00019,2026-03-19,2026-03-25,3,1400624,Entry,Card
CU0014860,PT00002,2025-01-14,2025-01-14,1,1453894,Mid,Installment
CU0014861,PT00020,2026-04-19,2026-04-23,2,2366244,Mid,Installment
CU0014862,PT00016,2025-09-14,2026-03-14,5,2502354,Mid,Carrier Subscription
CU0014863,PT00006,2025-04-16,2026-02-02,2,2499373,Mid,Carrier Subscription
CU0014864,PT00008,2025-06-23,2026-03-14,3,1685235,Mid,Carrier Subscription
CU0014865,PT00010,2024-09-05,2024-09-05,1,3157176,Premium,Card
CU0014866,PT00042,2026-03-23,2026-03-23,1,686796,Entry,Card
CU0014867,PT00080,2024-06-03,2025-02-24,2,1163634,Entry,Card
CU0014868,PT00014,2025-05-29,2026-04-27,3,815912,Entry,Card
CU0014869,PT00025,2025-08-29,2025-10-24,3,2666642,Mid,Card
CU0014870,PT00053,2025-08-09,2025-08-09,1,2788334,Premium,Carrier Subscription
CU0014871,PT00029,2025-01-21,2025-01-21,1,714494,Entry,Installment
CU0014872,PT00062,2025-06-24,2025-06-24,1,849739,Entry,Card
CU0014873,PT00020,2025-09-04,2025-11-04,2,1191672,Entry,Installment
CU0014874,PT00029,2026-02-21,2026-02-21,1,629505,Entry,Card
CU0014875,PT00051,2026-01-11,2026-02-07,2,2529304,Mid,Card
CU0014876,PT00018,2026-01-25,2026-04-11,2,1086733,Entry,Card
CU0014877,PT00070,2024-10-07,2024-10-07,1,1178956,Mid,Carrier Subscription
CU0014878,PT00072,2026-01-31,2026-04-08,2,1425786,Mid,Installment
CU0014879,PT00076,2025-03-04,2025-03-04,1,3594981,Premium,Card
CU0014880,PT00075,2024-07-03,2024-07-03,1,617203,Entry,Card
